"","SES_bl","SES_lec_0","SES_lec_1","SES_lec_2","SES_ori_0","SES_ori_1","SES_nest_1","SES_nest_2","SES_nest_3","SES_nest_4","SES_nest_5","SES_soc_1","SES_soc_2","SES_soc_3","SES_soc_4","SES_bsor","SES_bsim","SES_bsne","SES_falpha","SES_fbsor","SES_fbsim","SES_fbsne"
"T1-C",0.432392528539626,-0.935558720803601,1.38212520540856,-0.885294378670728,0.871009291844161,-0.871009291844161,1.20188193380441,-1.45016837698335,1.07244245471565,-0.446120872173249,-0.540925019671796,2.0835355186752,-1.71585441728238,1.83095545709843,-1.04038798306307,-4.36516687940153,-9.99706482953745,8.64257641211597,-1.42332503682227,1.05352358333663,-0.801526158509244,1.65888892025338
"T1-D",1.27260659116057,-1.5356104944608,2.23804633345465,-1.28514356671189,-1.4559962390411,1.4559962390411,-1.66216701406097,-0.90741017952621,3.75674278420647,1.04209177239403,0.574798314636295,1.8215702027366,-1.38079668743045,2.42720459261433,-1.71124395353767,-11.76902667779,-16.8172010974784,13.9635817408538,0.558806791305909,1.41050251120532,-0.384007355887041,2.81823591155917
"T1-F",0.643980524895949,-1.34728318810644,2.32386764244292,-1.73243051975204,-2.17061965888571,2.17061965888571,-2.86880642179429,0.942211754759778,3.42917772768177,0.535387960067023,0.131678694627829,2.54591560170535,-1.65671977550403,2.18951032889663,-1.55047406863194,-8.99769072299891,-15.0266018237093,10.6137945223359,1.62761469792853,2.15257717311832,0.989393293942373,0.581214049691728
"T1-G",1.23663011922716,-1.80466483059042,2.55432416601968,-1.57955689989313,-1.67840565724336,1.67840565724336,-2.52258029164903,0.757013337547122,2.77130187229105,0.7098596376009,0.231056644377459,2.12517015577178,-1.00802881880448,1.43954277361502,-1.94637257179236,-10.0950233310941,-15.491034424098,11.6169862107792,0.633006868214119,1.18087553834515,-0.0993375700821405,1.19481403089734
"T1-H",0.259884649010399,-0.927544938543556,1.3761024746511,-0.858253430869194,-3.38085751534683,3.38085751534683,-0.939281628162073,0.719836999296809,1.20643044119292,-0.388229854978182,-0.479880911709942,2.51580325521265,-0.50461451588219,0.00340340039940641,-1.00884955513478,-4.37265360744201,-11.7212211204161,10.5244284099809,0.682605319910839,0.525038164577428,0.458342242255019,0.0569501234750388
"T1-SV",-0.875289857656884,-1.18385039421554,0.820019677950867,0.128478518232149,-0.0814815665282513,0.0814815665282512,0.928096789887369,-1.74814219624491,0.629325816087158,1.67897660551168,-0.641761184511007,3.03205258695515,-2.23806727547394,1.17464101197092,-1.25596042655799,-7.07553286719707,-12.3737078638275,10.2965373865286,-0.458788756784667,0.871760395697502,0.417808044255258,0.685325658216399
"T1-TM",1.75904168791178,-1.40507073850562,2.00898112035164,-1.19253953763035,-0.916104991525729,0.916104991525729,-0.0351761463592445,-1.21861053810191,3.11331153083339,-0.576598256192969,-0.701440998029517,1.26090100073947,-1.93291003145135,3.24195954962977,-1.52656266938363,-11.7520726564087,-17.3031017278911,13.8757578941816,-0.401775676078719,1.34605689196046,-0.352186473495613,2.40668101880849
"T6-SV",-0.268553680520054,-1.34880248235681,1.11475398618101,-0.0678153696880675,-4.11330340236893,4.11330340236893,-1.40270267625555,1.87988008344907,0.444406858082462,-0.590531125713263,-0.699040621620522,-1.06613266579882,1.31648720153959,0.798522239592871,-1.45189374830954,-8.37604023799491,-12.9754699297549,11.3168613295471,0.39796807437619,-0.648149333350472,-1.96308760538275,1.26011435168185
"T6-TM",0.993165907497144,-1.89216009991564,1.69955941940035,-0.216867437811009,-2.7601810136767,2.7601810136767,-1.42210253344661,0.910919254675035,1.64420108221891,-0.860263518008105,0.141392862458437,1.09825164492975,0.406612278084003,1.16791527382954,-2.03760075471875,-9.05104131503545,-14.4102535596817,9.45955457702643,1.94639841108941,1.09737791745845,-0.782821068177898,1.58252487944489
"T7-H",2.18143264006072,-1.35304286670526,1.17217507774935,-0.136590100256952,0.0718106031307139,-0.0718106031307139,0.656535791149556,-1.16998917543697,1.59681118450648,-0.571943629684683,-0.718358177161387,0.121186442318901,0.0360939145082356,0.691102100434502,-1.48554459596026,-5.68899441241296,-9.58295409218001,8.4622237980975,-1.21815970139272,1.68150699008593,2.61900982173453,-0.544346716052517
"T7-SV",-1.02278375138382,-0.265716919643436,1.03341263653479,-1.15343163693058,0.0230427309109948,-0.0230427309109954,1.14982113704748,-1.06814677546439,-0.826100297195394,-0.579982191729818,1.07194464739922,1.41189682837578,-1.74690791769412,1.85557170611217,-0.431412137592362,-6.1542022877301,-10.0460480534364,7.73553569883854,-0.989531559997841,0.772030742390719,0.872587959592548,0.160115910912893
"T8-BE",-0.951578848124972,-0.767630379897946,1.54344472483118,-1.34474034623128,-1.26312557508613,1.26312557508613,-0.809147090379759,0.923949437056754,-1.04076038008818,0.984773480554949,0.436715990714833,3.76213952801763,-0.566202413380885,-1.35224076494467,-0.964445375603912,-8.15634204536125,-12.0692404380759,9.25205174555655,0.0923161718435733,1.0151595332661,0.204386584864441,1.16360147734367
"T8-C",1.18086628275017,-1.21479372584724,1.70651387035398,-1.0874049824938,-0.0123224285755043,0.0123224285755042,0.377437710937274,-1.82663396365029,2.05467803420685,-0.532622766197407,1.05539659528619,2.59818511540574,-3.14114772223814,3.48126031116523,-1.3099502475411,-11.0200221937887,-17.1321844947769,14.0726149554238,-0.926662094547943,1.99053059422434,-0.359367320280452,3.00050426511363
"T8-D",2.27328079922412,-1.52686726376352,0.993087230797653,0.328115951417259,-0.393324238528763,0.393324238528761,-1.40436397249545,-0.972775185899261,3.17942403850937,0.442171186652925,1.06375041289727,2.45691238168647,-0.637133305100366,0.671847081112235,-1.74008433427109,-9.16236841364324,-16.3685799506855,12.0643086882813,1.03217302860872,3.00375943820942,-0.219036336710332,2.17719431988043
"T8-F",0.219293721135459,-2.21219525632679,2.02962475486378,-0.49352224820708,-1.79993447153073,1.79993447153073,-2.08378795667316,0.452141188146236,3.1936842335967,0.429685149010036,-0.0976271714077064,0.680191225992228,-0.959934765499625,3.48976876132697,-2.42408847267982,-9.30861333376487,-17.5129556081904,13.5215935313271,0.916202817714251,0.999097044080418,-0.384206757704605,0.978695901150741
"T8-G",1.94539305871747,-2.57857624937517,2.72650289776211,-0.839237086133807,-2.98214418923852,2.98214418923852,-1.78715925403616,0.637960841552737,1.74595471666506,0.144585400040044,0.656238301976217,1.67433149310662,0.0135140478354545,0.953294192293742,-2.2701935737756,-5.78480130200969,-15.3804277019412,12.4222779482726,0.951376324648591,1.63741076640622,-0.049608742944199,1.05177225250663
