"","SES_bl","SES_lec_0","SES_lec_1","SES_lec_2","SES_ori_0","SES_ori_1","SES_nest_1","SES_nest_2","SES_nest_3","SES_nest_4","SES_nest_5","SES_soc_1","SES_soc_2","SES_soc_3","SES_soc_4","SES_bsor","SES_bsim","SES_bsne","SES_falpha","SES_fbsor","SES_fbsim","SES_fbsne"
"BU1",2.24077311505385,-2.47602408327326,3.41116380606465,-2.16081343034456,-2.56328172410549,2.56328172410549,-3.68556343529703,1.1409752006365,4.07190666820717,1.40249955901955,0.70237852769732,1.79739022594491,-0.299699435485367,1.13414471543333,-2.70045119423616,-19.0519722830945,-24.4323571802593,19.3986479351731,-0.306952565519973,1.37545604419664,-1.19038581128731,2.25585332723904
"CE1",-0.422041225511902,-1.80680905433213,2.68832890960914,-1.64931866487484,-2.27976941456131,2.27976941456131,0.194255019544385,0.0151022549975201,1.10054648146319,-0.831801361229359,-0.972783640587612,1.12975870812941,-0.362270853664655,1.93663781147063,-1.96413819688413,-17.3940353833144,-22.584704588961,19.0341610482359,-0.898610808825354,0.164450284816536,-1.89216324827688,1.23453013746171
"DS1",0.951566903722125,-1.6804519458208,2.4608000884366,-1.4795141727658,-0.162551742419453,0.162551742419452,-0.433758659616937,-1.35291720448825,3.71789116567251,-0.729341289876991,0.404824813542183,-0.398616430182509,-1.59411572815943,3.11989670586015,-1.83622304976305,-14.1334523107285,-20.6624520368751,18.3271753341073,-0.961457292928381,2.93198417772805,-0.482624779805455,2.92780581131393
"FA1",-0.144154124392791,-2.15479980199781,3.17423277584419,-1.9572856993306,-3.88201603753427,3.88201603753427,-3.14809647062945,1.40831518755506,3.82272997048155,0.412360437086458,-0.0619803769416556,1.50128932399886,-0.594275482943322,2.46218247909236,-2.33393484956318,-23.0341090993266,-27.9696702567814,23.5487143270994,0.829085452864236,2.57375461803457,-0.332175963125039,3.24764087789198
"GL1",-0.765471906846609,-0.970863236745699,1.85410392197996,-1.5439420315194,-1.69813579485942,1.69813579485942,-0.237867515067936,0.352409037196884,-1.00397310423212,-0.774226379910451,1.5207438262007,0.393269512041859,0.199188919093932,-0.264443964294163,-1.1689714112119,-12.2466840293485,-17.8225249412719,15.3865964438054,-0.542610629011867,0.458301563756503,0.420833937596407,0.238933758496626
"HO1",-0.493598734426267,-1.2644657099998,2.35886673583769,-1.79459771993254,-1.2331098652441,1.2331098652441,-0.483918495688935,-0.243173750925331,0.919062735039288,2.03276476809733,-1.06139990672646,1.68846344192598,-1.714951627843,1.61695213775748,-1.4763986107307,-18.4860583271484,-23.0836702097991,20.2919179816171,-0.984768005743274,1.76890892157811,1.25814541935561,1.0575489748803
"SV1",-0.47024354762335,-1.29608711890089,2.665241749766,-2.13756323023316,0.289687499969308,-0.28968749996931,-0.890224497413549,-0.053851329712718,1.37897740286683,0.138860160755742,0.606576156314201,1.59963147565739,-1.899663630152,2.09070727120559,-1.58323640989905,-14.2662689865992,-19.4806144853818,13.6121739520592,-1.44840812343265,3.37196453546777,1.00882110078648,1.7293251254224
"TR1",0.410968288666453,-2.42886860441306,2.56734803181192,-0.86988997559419,-2.28311841651101,2.28311841651101,-1.19730406859586,-0.0943439455968793,2.21251267808561,0.0655505853855403,0.567498771066134,2.30757853951436,-0.652524323585656,1.40248670079369,-2.67356681004402,-21.6375974513381,-28.4848187603673,21.5467647799613,0.384121051921484,1.41167641835459,-1.14475556085168,2.2257089946717
"BU6",-0.00250781640809962,-2.3268075910131,2.78256652813813,-1.38515883053308,-3.99512156245044,3.99512156245044,-2.943231477921,1.42907093622657,1.56294601816315,0.207021571320742,1.80476034028107,0.376658187982364,0.970542634108223,0.86820834749867,-2.58576174688222,-19.1912855800338,-23.8736520623419,18.9909384896115,0.873964772425022,1.24018960777617,-1.50578123277768,2.80341935459642
"CE6",-0.266821640560582,-2.35135900980991,3.39044073448727,-2.14299655258631,-4.0858492633039,4.0858492633039,-1.59887028187047,1.48701666113493,2.4996356916654,-1.03965455103531,-1.21838101964757,1.29947532644461,-0.270196072991168,1.86084180913757,-2.53595514757397,-21.6848602751887,-26.6817787156752,20.0756691276449,0.439098021255349,1.58725968464481,-0.873830164517997,2.39982653892846
"DS6",0.713026297815919,-1.96186923050488,2.35564926512342,-1.01218221355653,-0.561338883686167,0.561338883686168,-0.653673509688232,-1.23696315137415,3.39006152732283,0.596253397858105,0.113892898540418,0.166372197261735,-1.03700681265428,1.76935439728526,-2.1395866181637,-18.6589146247479,-23.58078861607,19.8602573920703,-0.443852378521219,1.42408127474973,0.78984453078919,0.936303619320092
"FA6",0.531498195308084,-1.92051633412091,3.28829942755258,-2.36532552777258,-3.58312257449046,3.58312257449046,-2.81922560158326,1.74742587648212,3.01025213403373,0.0628152200165647,-0.455606014760234,0.763693296650705,-0.510409852124917,1.3066126603116,-1.68872211766341,-19.9313045553529,-27.0282918188605,20.4588391533818,0.590285085083657,3.20461180472102,-1.56963834839258,3.57456349904988
"GL6",0.691434221405735,-1.71763476971434,2.30668726371172,-1.26786087576754,-2.37536970190091,2.37536970190091,-2.5688574246355,0.627235626022649,3.48212614258298,-0.11225671642593,1.26482486467514,1.12607267724791,-1.02305488020531,2.60520819667122,-2.0292923319116,-13.9396562371122,-22.7689510217961,18.949460049856,1.4286081649124,5.76521174432539,-1.56781690664997,4.39542823191873
