"","SES_bl","SES_lec_0","SES_lec_1","SES_lec_2","SES_ori_0","SES_ori_1","SES_nest_1","SES_nest_2","SES_nest_3","SES_nest_4","SES_nest_5","SES_soc_1","SES_soc_2","SES_soc_3","SES_soc_4","SES_bsor","SES_bsim","SES_bsne","SES_falpha","SES_fbsor","SES_fbsim","SES_fbsne"
"T1-C",0.338014660458188,-0.962059060006461,1.38620557782129,-0.883837926565601,0.844597796179577,-0.844597796179577,1.19281598336605,-1.49511522201625,1.06564042897864,-0.443530987481809,-0.553673861299804,2.13533715704647,-1.72602106077602,1.81713233133688,-1.04749771545141,-3.82506183560415,-9.78636803542708,8.67848440376957,-1.34202220237734,0.96514581256681,-0.874580994067185,1.56370354092476
"T1-DS",1.10363062202073,-1.50109621645839,2.14024025607871,-1.32319097274673,-1.60933611044668,1.60933611044669,-1.64309853610878,-0.891805551494682,3.83589042164415,0.968471491389583,0.593818561300971,1.89649314350707,-1.51313178405365,2.36873597923894,-1.64730910103004,-11.9464713739258,-16.6977801090204,14.1077825186216,0.674761253242788,1.14544258563774,-0.392343333374306,2.30386188149332
"T1-F",0.483873145614314,-1.36259040486303,2.30010119182798,-1.72317212569867,-2.29029466320578,2.29029466320578,-2.73975402364249,0.835394296857176,3.47904699198415,0.449413170474307,0.0653943048364675,2.62294104280711,-1.82009532973255,2.24795444561455,-1.55326810055528,-9.62511613184934,-14.9111171392137,10.3907346466913,1.76435082552984,1.95636902189709,1.01669222076853,0.493664609694633
"T1-G",1.12877782739066,-1.86976615023101,2.82545618068805,-1.6003892369593,-2.39788917914719,2.39788917914719,-2.8119390683029,1.17501183500412,2.72335012411226,0.69596516739663,0.269017180834859,2.05013968478436,-0.7833771573329,1.32436651306411,-2.03511965140287,-10.0726544645919,-14.7946730894662,10.312317719134,0.965071098685956,1.31212467920475,0.497656910568873,0.592736215594524
"T1-SV",-0.784063915056674,-1.14624781676554,0.806796388432642,0.174168905146329,-0.251838868766363,0.251838868766364,0.941619202348243,-1.75444130355456,0.668143965283899,1.58921653633742,-0.616825984910816,2.87391729867989,-2.09875714371844,1.14087031776403,-1.23546262541339,-5.92947226203236,-10.7610708236805,9.03734010379948,-0.256259602558093,0.690767234907875,0.121544988089669,0.65643865543821
"T1-TM",1.6543801140659,-1.32129938946452,1.90027365937338,-1.15235147532172,-0.958912555014677,0.958912555014678,0.0669540663151287,-1.26441451778778,3.01331973480205,-0.546936711926149,-0.718427038714408,1.24647227236746,-2.09417382948862,3.15793588936591,-1.44333920237272,-11.0942727592567,-16.327127769658,13.1538404773003,-0.345556473395615,1.16432062253017,-0.542366505291946,1.93319905014439
"T6-SV",0.355087808808733,-1.36688467240635,1.20910446735467,-0.169381973502353,-3.83726972362175,3.83726972362175,-1.64919353229844,1.52327662479272,1.57809620303033,-0.58429455834819,-0.768661161673322,-1.03119577487448,0.922842158109698,1.32723106983179,-1.47528577649008,-10.0920881139073,-14.8130991415852,12.2699804219523,0.92988153893816,-0.678970394900801,-1.87150073881001,1.14447919100198
"T6-TM",0.847603742742358,-2.02755225326727,1.69340579463852,-0.175345915333275,-3.1994227428001,3.1994227428001,-1.60274372482448,1.11371180162628,1.63352766099807,-0.835698945155955,0.14408905697945,1.05459458211586,0.534769271093775,1.08798541804065,-2.22304080754757,-9.82493683184778,-14.6585377351078,10.108544532079,2.29125504351865,0.710711724044496,-0.901671493945277,1.55106634273741
"T7-H",2.16273887075454,-1.31781568670257,1.09826594035097,-0.0570946010050528,0.056950050389797,-0.0569500503897964,0.622310322011687,-1.16099042380436,1.66928540010062,-0.579496055581194,-0.700764186760029,0.122838821355045,0.0453257472592807,0.722921564788604,-1.4606042000964,-5.95405321492333,-10.0205107233984,8.9664587856334,-1.27129775876838,1.90164461112871,2.88382451088724,-0.312323613139525
"T7-SV",-0.945660301321797,-0.254328241989443,1.00673773044878,-1.10636345815808,-0.0648193507849658,0.0648193507849652,1.11711533754135,-1.03909058081339,-0.821383587318541,-0.530628915207233,1.00787383414213,1.448843452402,-1.71171061666611,1.73400219951233,-0.456216049685279,-5.82385006479521,-9.67973042739231,7.47058777405361,-0.873910893813627,0.577990459217297,0.678141911233428,0.133674143301419
"T8-BE",-0.972859783521297,-0.831519217102496,1.67000375684289,-1.42884734677002,-1.51984739088648,1.51984739088648,-0.893978390575092,0.906291094566541,-0.985306910157011,1.02056168829692,0.519585815682874,3.82766489558335,-0.551936049955613,-1.28331224199348,-1.02352723984038,-8.75313706642339,-12.5710162850975,10.1527708456408,0.245580962965332,0.780901336992286,-0.125879008840325,1.41373899085559
