"","SES_bl","SES_lec_0","SES_lec_1","SES_lec_2","SES_ori_0","SES_ori_1","SES_nest_1","SES_nest_2","SES_nest_3","SES_nest_4","SES_nest_5","SES_soc_1","SES_soc_2","SES_soc_3","SES_soc_4","SES_bsor","SES_bsim","SES_bsne","SES_falpha","SES_fbsor","SES_fbsim","SES_fbsne"
"DS6",0.432018970169604,-1.95697734000129,2.23766845974243,-0.938430497580019,-0.778333669604773,0.778333669604775,-0.553374926120773,-1.21030568535723,2.63820778416048,0.651361414029088,0.145630475359038,0.221106563787456,-0.981229542361005,1.77085791004809,-2.16187404058597,-18.5407098296432,-23.4614803119261,20.3436609780243,-0.440309324945932,1.08146419478082,0.434198239793768,0.847629729850473
"FA6",0.259068362524137,-2.03383713802377,3.37798361780132,-2.27306947208067,-3.76571863370243,3.76571863370242,-2.72302959977385,1.81376343302173,2.36934156939717,0.0383302073196126,-0.341319140170478,0.815664767955404,-0.456647966050281,1.24769472686434,-1.76806413198523,-20.7123622412621,-27.9153081636654,20.6384083063526,0.633128289147125,2.5291842286497,-1.76827415846574,3.13745517727026
"GL6",0.362035846711477,-1.71495768235344,2.25793925604025,-1.22349572198964,-2.75751008965449,2.75751008965449,-2.43027237632168,0.612584899285381,2.75050053855051,-0.111887984919508,1.19882364936043,1.21973955010828,-0.960373023826835,2.62884806325053,-2.02013100860515,-14.7966324922885,-24.0078454821759,19.5760518276407,1.38588341204419,4.56489832085374,-1.83126786014588,4.07522882153389
"HO6",-2.04147676748055,-1.72811155767537,2.92620367038879,-2.01921634466512,-1.53932423614693,1.53932423614693,-1.24430655497007,0.861264213711057,1.73382065468242,0.235580857042984,-1.26624355253371,1.16050178023747,-0.839930635454209,1.14772855581953,-1.44106572571046,-19.9600292176714,-24.8672136559939,18.8950529130548,-0.278487308877261,1.82529752736586,-0.679206885454968,2.32273409242168
"SV6",-0.91050888161077,-1.72710527758566,2.40512342567156,-1.46240780454743,-3.64864897321203,3.64864897321203,-1.21019939418535,1.04307526767816,0.882715182875947,0.757120224807731,-0.92880884444126,0.384452399097767,-0.750945591268107,2.24150699013939,-1.90794396745767,-16.8777540791159,-23.1853660564279,19.0057750767377,0.225771813381324,0.881666835904289,-1.67047071446052,1.68882338479729
"TR6",0.220245178795404,-2.67072002351621,3.03757947392097,-1.17824328822528,-4.15357505380913,4.15357505380913,-2.45761770037343,1.3306524137067,2.23481537327291,-0.0319919813396682,0.430920357139211,1.3306610106749,0.221532912079415,1.38092149129514,-2.88431219741813,-17.6843566763844,-26.189738082319,21.0863761336405,1.04439225465077,2.16322466980554,-0.596599366365918,1.86277574886924
"BU8",-1.80767017055268,-1.7803324271682,2.64117213593316,-1.70299811427302,-3.32243482347777,3.32243482347777,-3.27090207524414,2.79192949793961,0.649191809971209,0.70295580229204,0.232151933403846,2.05711960927926,0.238587468387131,-0.560433901838187,-1.34386692392672,-17.5280925810435,-22.7963463308213,19.2537762833772,0.074843607208088,0.315001088236917,-1.33208466793886,1.04763132598564
"CE8",-0.309949760290125,-2.09287004593308,3.01766081313268,-1.87399210353895,-1.2120844490692,1.2120844490692,-1.8123911454102,0.580504551290068,2.30516264725791,0.473958163804779,-0.0191421111868507,0.839298646761056,-0.26525654326442,1.82078433909789,-2.2857251800423,-20.3730678904513,-24.9240899502208,22.4149447392244,-0.239614997592991,3.05380727618672,-0.868398938385165,3.92673770891444
"DS8",1.18368001388426,-1.65933716204825,2.43691194011754,-1.4862610700388,-3.00184072556025,3.00184072556025,-1.7101142958075,-0.520010134728811,4.25155632253009,0.951494967346089,-0.871257440825806,1.51603483236541,-1.86013253605774,2.62027613775245,-1.81140330217027,-18.6011862008396,-27.6850518449334,24.0167962072941,0.792426218227921,1.43744632809269,-1.84097181287467,2.1188519040467
"FA8",1.18195022961,-1.97011801134476,2.77905293051323,-1.75345574883775,-1.53914117096041,1.53914117096041,-2.55897631161655,-0.596251046490244,4.33274347942415,3.27865692692816,-1.03598099974452,3.61618817551121,-2.4150474476807,2.28492938878309,-2.17865655669024,-18.7523209762918,-23.8438880526711,21.0964233949825,0.124361822782069,0.732982010400125,-2.29157455760432,2.46587042042894
"GL8",-0.143079791089301,-1.24754459734528,2.48925030722302,-2.0745542794893,-1.23422493464449,1.23422493464449,-1.43966664541806,-0.213181555726211,3.51356677559231,1.40974611621476,-1.32161817084129,1.05815564037787,-1.92555920527933,2.57328980929567,-1.541243547826,-20.7166465722616,-26.190705311816,19.6977849453962,-0.00124652029916027,1.99427718301841,-0.226126028205855,1.84419769816794
"HO8",0.651851499841261,-1.76574238446897,2.46894230709148,-1.513153692872,-4.50910641785284,4.50910641785284,-1.46306936539671,0.533436307277068,2.21379925658689,0.815980023257572,-0.905067582984285,2.31013644704936,-0.524277383056262,1.18109323976629,-1.95967927483621,-18.0828070574924,-25.7245433697112,21.9912436657924,0.75117035893662,1.06960452391019,-0.241526184595747,1.08038492302483
"SV8",1.62611496444885,-1.7045045762967,2.35390651224866,-1.41672904673268,-0.839887546858461,0.839887546858462,-0.560307336032318,-1.4234184123847,3.63043125819168,0.258906588033537,-0.194908615141828,2.07392014820841,-1.99281466470146,2.82702526990224,-1.95913371743228,-22.2963189044727,-27.3369476507717,20.8343306033833,-0.0659207922848802,2.80250936918035,-0.0835532569030067,2.96460732828845
"TR8",0.859665106892798,-1.59269644947832,2.17557692911,-1.20158911808344,-3.82656932020401,3.82656932020401,-2.63811559501093,2.25219300812439,2.87595198616003,-0.929995515126863,-1.08810239208868,-0.156539448250329,1.05598100743516,0.479184505831345,-1.83295000214549,-20.1556963548899,-24.5380705537797,19.8900031654499,1.29202892026886,2.46930932383718,-3.22468972288888,5.72611819955004
