"","Row.names","SES_bl","SES_lec_0","SES_lec_1","SES_lec_2","SES_ori_0","SES_ori_1","SES_nest_1","SES_nest_2","SES_nest_3","SES_nest_4","SES_nest_5","SES_soc_1","SES_soc_2","SES_soc_3","SES_soc_4","SES_bsor","SES_bsim","SES_bsne","SES_falpha","SES_fbsor","SES_fbsim","SES_fbsne","trmt","pland","lpi","enn","site"
"21","FA8",1.57009275693541,-1.88695888974313,2.60174158367244,-1.56589099391249,-1.09643373242171,1.09643373242171,-2.40709446852414,-0.772348587533843,5.04659210255198,3.03261903055894,-1.11217805486031,3.34981483268194,-2.22836250511695,2.10101888515828,-2.00973139233469,3.35334108464867,0.447722253459372,-0.765461374203056,-0.0304013631200853,3.15681315339016,-0.531093898405656,3.61811670464511,"T8",43.8432,3.2229,7.3093,"FA8"
"22","Fairfax",0.861260831796762,-1.62131197098912,1.94236556361373,-0.967127333733617,0.495915308581012,-0.495915308581015,0.62903150611079,-1.92736542250165,2.34598592805164,-0.245447624383597,0.126270518488021,2.17395965162792,-2.1246131446931,1.58262146072796,-1.9193076510042,2.69440072660709,-1.11690942451939,0.868788340221186,-0.932722746509458,4.13893759363442,0.464299088596679,3.92104872422278,"Farm",43.89,3.22,7.2216,"Fairfax"
"23","GL1",-0.651076672254324,-0.948414348643182,1.69668125866195,-1.37664199566686,-1.48076352428617,1.48076352428617,-0.0212399875597971,0.22486394330735,-1.0868775235287,-0.82589526656258,1.34485274718085,0.289541388513125,0.405115515859813,-0.497432215340215,-1.14634663120654,4.82106712523773,1.88896932942205,-1.85996753157497,-0.644935638097868,1.07975985557909,1.77272829526513,0.433391263253622,"T1",46.37,1.24,5.5467,"GL1"
"24","GL8",0.275014592172638,-1.1473701394979,2.29509804791923,-1.95671327442276,-0.9162899058071,0.9162899058071,-1.40297341799302,-0.38528232589662,4.04197066404674,1.22814614429327,-1.43523263825809,0.764632594435022,-1.63957561132082,2.25270673768026,-1.38295194442286,1.42750457474536,-1.14523794965367,1.46548855773162,-0.112706271500401,3.61602169627444,1.53283857251671,3.65703010463839,"T8",44.7389,3.925,5.7006,"GL8"
"25","HO1",-0.319032798421441,-1.21421817276282,2.09931377818145,-1.58336053070982,-1.01647741028003,1.01647741028003,-0.227208533693238,-0.378014984724303,0.884702211867215,1.87077649109639,-1.16870582494856,1.55421218176442,-1.43911038732689,1.33485387896304,-1.39043736749623,2.41578384676088,-0.44126398246109,0.352234310253895,-1.02480026339886,2.58676548372919,2.05333479762183,1.83630147633234,"T1",43.39,0.58,6.7432,"HO1"
"26","HO8",0.92257999087992,-1.58521022936019,2.23310956830214,-1.3734612184428,-4.00255071848365,4.00255071848365,-1.35802772343973,0.437616513842954,2.39371040605697,0.75052031947544,-0.954476909505029,2.20491647411908,-0.350955981082936,0.868101636510385,-1.73321125103286,2.93531370214576,-0.917648408369581,0.660673082031341,0.576425746534292,2.37607514654582,2.01548125601136,1.63800918153872,"T8",48.7262,0.9298,5.7512,"HO8"
"27","LonnieBurten",-0.403372445117218,-0.852566338559227,1.14765413572345,-0.698656514784899,0.150620583018471,-0.150620583018471,0.407881642576659,-1.45794582980436,0.985285128645166,1.01705426185729,0.294020041672699,2.39067536625351,-2.49788565404762,1.64893623881641,-1.12914194777912,4.26505722217455,1.63160237175346,-1.62764529365044,-0.536132893544412,3.75097037291138,0.425355191848751,4.31764766490576,"Farm",34.78,3.22,6.9294,"LonnieBurten"
"28","Midtown",1.39832868210161,-2.75078705210629,2.4300041941153,-0.0995989313201785,0.395613134068072,-0.395613134068074,-0.0511039708593322,-0.630612197499189,2.07244879354952,-0.508702230261528,-0.256501547323944,1.52940183375498,-0.832801029434517,2.26761892888372,-3.0288218602981,5.22441902056076,-0.593851927223531,0.048651394995953,-0.833928548572994,4.23924973152025,0.0106946523002805,3.81987905527678,"Farm",39.18,0.5,7.1244,"Midtown"
"29","SlavicVillage",0.658746949557833,-1.61352600255718,1.47946864099834,-0.254342019539552,-0.827941978043262,0.827941978043264,0.060896105382617,-1.30958814814364,0.817306224530877,0.890844744620015,1.04061370347369,2.18547710681177,-1.08195675346297,1.30287129669587,-1.89251971452808,3.69302184125926,0.4209354850608,-0.928056057733438,0.619780885374853,5.50306757524856,-0.248750087552492,6.00104710210821,"Farm",38.64,2.31,5.8953,"SlavicVillage"
"30","SV1",-0.351682349302258,-1.24000218789029,2.44744810030451,-2.13155179819577,0.569026548914628,-0.569026548914628,-0.508341300083523,-0.208738087623174,1.11906742984463,-0.0307843450525552,0.454663500796171,1.35695073568985,-1.67969122590208,1.57187316206951,-1.48100933116678,4.25228402940429,2.00290925122333,-1.87455363372513,-1.63140040060309,4.472026961276,2.68401111245412,3.37589239400345,"T1",40.33,2.29,5.9748,"SV1"
"31","SV8",2.121506790098,-1.62573828892055,2.11708552397226,-1.12793315750321,-0.442222421673808,0.442222421673808,-0.464562893622866,-1.60366596660193,4.1527404857566,0.132108239135963,-0.342634247871203,1.70040181423951,-1.76093406610698,2.67029132975842,-1.84892388218559,0.999287332274154,-1.71369416431544,1.78089685517636,-0.077231198230079,2.7678463793771,1.15641243789453,2.64827366630945,"T8",30.2299,1.1245,7.278,"SV8"
