"","SES_bl","SES_lec_0","SES_lec_1","SES_lec_2","SES_ori_0","SES_ori_1","SES_nest_1","SES_nest_2","SES_nest_3","SES_nest_4","SES_nest_5","SES_soc_1","SES_soc_2","SES_soc_3","SES_soc_4","SES_bsor","SES_bsim","SES_bsne","SES_falpha","SES_fbsor","SES_fbsim","SES_fbsne"
"GL1",-0.626429472028085,-0.934183624606411,1.69373476339764,-1.43263336002055,-1.57421851986318,1.57421851986318,-0.0301368787218745,0.235927561205532,-1.10899071092716,-0.784388085148382,1.43923108611948,0.266397768992681,0.442417000775865,-0.526514830270967,-1.08688313522562,4.89668561711767,1.86910545099771,-1.90251706487375,-0.71721781128531,0.793182315468708,1.56030037072847,0.19007101745763
"HO1",-0.407890064580151,-1.30384938876479,2.17236725558915,-1.61087541084093,-1.07625785754461,1.07625785754461,-0.138990182629019,-0.385427465890673,0.759578709971968,1.74971521846622,-1.15567730563602,1.54659519043238,-1.50157729182799,1.32679422801183,-1.45208222413744,2.49306052749185,-0.44663943434188,0.365125837253608,-1.24580782260241,2.48418543903204,1.91341475615831,1.62829636565515
"SV1",-0.369029308711225,-1.34538659352968,2.54544726185509,-2.06676209938576,0.572660409605618,-0.572660409605619,-0.508704606024078,-0.229688835470905,1.10795236463732,-0.0153544688153898,0.425621903049515,1.28932325950662,-1.61545509492324,1.61300593977795,-1.57073629859921,4.121901866064,1.9507439609468,-1.81502524804728,-1.75083699309893,3.93790008371308,2.75568142949633,2.72781616156903
"TR1",0.556253955948292,-2.53481395885116,2.44345135596355,-0.602889401990649,-2.06685970653576,2.06685970653576,-0.920411669917694,-0.235527465591895,1.98921482949618,0.0188857856951364,0.454252704974019,2.02426897248825,-0.392198366262564,1.08724354738366,-2.74649532427986,0.372047231454867,-2.42176592413853,2.75905456704648,0.0501477973236888,3.21592425328159,0.911901465856049,3.25145492529298
"BU8",-1.52551117056399,-1.89299386135327,2.57030433946386,-1.49779439284378,-2.76953034403367,2.76953034403367,-3.09033771765068,2.77084307535369,0.95958398853157,0.540278576413157,0.068661829055306,1.72335280019751,0.444439079016629,-0.747286787504302,-1.30763754253609,3.82618530798648,0.952199710614156,-1.35676618935921,-0.376451024118731,2.35674850090695,1.70219334989746,1.61570159412624
"CE8",0.0892722640600738,-2.07511248239745,2.85052721931157,-1.6461497077008,-0.832838158443253,0.832838158443252,-1.73682770451882,0.446249108356463,2.50207452761613,0.333061036462204,-0.167209324942489,0.531666761847861,-0.0032094712206886,1.49620059569492,-2.17717181199375,2.21878391960647,-0.433967867461126,0.3985778546409,-0.527703223127166,5.84202657094862,0.931857944349046,5.96786871143316
"DS8",1.53184713883818,-1.67598311395468,2.2686765646168,-1.31272676255382,-2.71348816513987,2.71348816513987,-1.58565885992792,-0.662104713462059,5.03207138685718,0.80052655145326,-0.964566245610291,1.36186830842452,-1.80528363559885,2.47478349124239,-1.81276811521908,2.77507754388383,-1.33025302704206,1.0576737727349,0.607707870649645,2.53383672889136,-0.96542444883755,2.67919306885845
"FA8",1.61308761730693,-1.90191767492347,2.67293985607026,-1.57105025514776,-1.12918462083416,1.12918462083416,-2.33554447040896,-0.777956879265604,4.98480413006883,3.2363354907612,-1.11082276660137,3.38307280336033,-2.27968230035449,2.0250964304422,-2.08988858571658,3.29196355414418,0.39850706198184,-0.744540476826718,-0.0645768729729804,2.8154857732707,-0.668170518308456,3.10410344549778
"GL8",0.282504179635678,-1.0980185637241,2.21329911387738,-1.97365623559418,-0.94338402575636,0.943384025756358,-1.30974363316454,-0.442596425455082,3.74265229165601,1.26465759754477,-1.41590431550082,0.761579159664465,-1.67400507892417,2.25526856948374,-1.30715999026833,1.3081374328533,-1.13357349005714,1.48121589230017,-0.189486913190287,3.34798850048323,1.62733554285065,3.10837839296488
"HO8",0.873638976394409,-1.67325076964923,2.23670987786026,-1.34046898923194,-4.07268639984912,4.07268639984912,-1.30089964362235,0.367123990396195,2.3578451565794,0.791622436863888,-1.02863001191232,2.09132761448951,-0.393094311173994,0.937189213682537,-1.80678635317263,2.84052009975185,-1.08234281545874,0.769940246703522,0.469008441432745,2.38167779383807,2.01115690996355,1.56641371049298
"SV8",2.24403550268473,-1.64646969681798,2.16727703391444,-1.1075443074963,-0.44474058277762,0.444740582777619,-0.415219865276225,-1.60617378865732,4.18700558689528,0.119077453873533,-0.323779783108329,1.64517450819216,-1.6815136666359,2.66597884119412,-1.84555889968949,0.928575614939641,-1.66234228175347,1.75474544851012,-0.172167248378835,2.43200821188517,1.37438498912684,2.12319295455098
