"","SES_bl","SES_lec_0","SES_lec_1","SES_lec_2","SES_ori_0","SES_ori_1","SES_nest_1","SES_nest_2","SES_nest_3","SES_nest_4","SES_nest_5","SES_soc_1","SES_soc_2","SES_soc_3","SES_soc_4","SES_bsor","SES_bsim","SES_bsne","SES_falpha","SES_fbsor","SES_fbsim","SES_fbsne"
"BU1",2.0370560173465,-2.38738499169576,3.48799635835162,-2.11039910140642,-2.60975642345953,2.60975642345953,-3.80976652819123,1.22227622009917,3.58677297999955,1.53261236442968,0.697100110535497,1.84628906545003,-0.22309750373716,1.04381745995613,-2.62400294994724,-20.4932160561234,-26.1944670493358,20.2412579096437,-0.426813379084775,0.879653797095374,-1.44890657111423,1.98071682698594
"CE1",-0.587698452276481,-1.92904524552901,2.7070894819538,-1.61262215656217,-2.18681691464795,2.18681691464795,0.257891139411653,0.0842082356870115,0.759651906440224,-0.80821749986694,-1.03041399406801,1.12115905225261,-0.194693202683114,1.89265141839963,-2.10547085775013,-16.9584007447537,-21.9853293107542,18.1164141112947,-1.03013283153047,0.112262097292589,-1.89116580966348,1.32404049384775
"DS1",0.858524743785234,-1.72362993002712,2.43880356243861,-1.51029879240811,-0.208530927853163,0.208530927853163,-0.409256574636933,-1.25830215056007,3.12733647031034,-0.709753400266273,0.413131146780958,-0.431209697794949,-1.5904932398274,3.13209565175762,-1.89318714105466,-14.4889488183548,-21.125309849741,17.8094600074122,-1.06368173836802,2.61503749634554,-0.624008318442853,2.79527038460649
"FA1",-0.334964798777954,-2.21792132195885,3.16880276287002,-1.9270223938889,-3.75528616215879,3.75528616215879,-2.99397225294874,1.42412098879901,3.15117846970267,0.376671192811514,-0.0722860575839588,1.43104327257287,-0.37547526287638,2.07253118801217,-2.39132125743674,-22.0566473195672,-26.7333452618031,23.1956576390418,0.620987746731704,2.35402837223073,-0.502926955363183,2.89350263501397
"GL1",-0.889841372865796,-1.03789467232017,1.91306553855495,-1.52794200211458,-1.78615618467765,1.78615618467765,-0.165993136615964,0.391538182361906,-1.26295258683816,-0.727213856538589,1.62718537783011,0.547489061638091,0.255481177913819,-0.328490553871144,-1.22956696043103,-11.8143379268565,-17.1301803258349,15.5938345308747,-0.582670599891445,0.431536785696328,0.404729484750096,0.205580485016386
"HO1",-0.631732058938988,-1.29726872254365,2.33296113707316,-1.72031598255036,-1.28261704468658,1.28261704468658,-0.32937458365625,-0.197027044995448,0.560239590800701,1.89771720433223,-1.07025183916639,1.71184142232872,-1.63864760143674,1.53254751786715,-1.52613507227898,-17.6665299993082,-22.0260129998344,19.1922240333699,-1.0150233970841,1.52720844404993,0.86063653285531,0.97524296279446
"SV1",-0.65571780366642,-1.34700931152792,2.62023975126678,-2.13838569506026,0.207447229983827,-0.207447229983827,-0.689363706424319,-0.00864258678025804,0.781307829785942,0.0490985214261285,0.630684131408018,1.62028726243893,-1.83869838451696,1.79732521031976,-1.65613095248378,-14.0873383159565,-19.1586323448432,13.480267985694,-1.55835100067369,3.02308599129098,1.04332560237429,1.34060617448423
"TR1",0.139127206196151,-2.5168046322075,2.684773004654,-0.883658156551134,-2.32029329228179,2.32029329228179,-1.08989935506337,0.0386205847119396,1.47416415317381,0.0803963673134072,0.641483737403625,2.32707228245723,-0.574599179650178,1.30733558104526,-2.71850144591538,-21.1547991495735,-27.779977337888,20.9239261801295,0.192907798189305,0.985434046580393,-1.1581170443392,1.67827934021783
"BU6",-0.235739591134196,-2.29124643717851,2.78222772366844,-1.34909400355952,-3.9415162841265,3.9415162841265,-2.7099182998421,1.52050562688498,0.937249053565218,0.279480509960966,1.88486748759732,0.467020464462195,1.06730561246924,0.669146577755271,-2.51241532486006,-19.5788935734638,-24.3046518493459,19.6345131891929,0.691676848875367,0.887030543363695,-1.60330628107431,2.36280305143917
"CE6",-0.545924781619909,-2.3560774022404,3.35866300758255,-2.01572010280341,-4.13931640503998,4.13931640503998,-1.39356055361786,1.46256787703794,1.92585786526273,-1.02615384757366,-1.19251178678797,1.16176293262203,-0.256790015370273,1.92754136352943,-2.54506999776454,-22.1288340938518,-27.1597960246882,20.3936589727797,0.215607243674525,0.995878205630406,-1.10176526150506,1.92859385709145
